feature1;feature2;type
10.907492042102538;5.392327885845695;-1
11.760280442668819;8.366178457141249;-1
-3.9754377767852906;0.9239246699569714;1
10.07745533841588;5.507349750291362;-1
0.036637884582875424;4.042571973088547;1
9.609516689624776;5.412908938034708;-1
-1.0027194300051048;-0.7234827847936955;1
0.3714039844685109;2.502502563824322;1
6.134765079765028;6.139192894411851;-1
8.98613178478551;5.478116739855916;-1
8.417067763135098;5.582650531117497;-1
10.766495026212397;4.4123561196577965;-1
-1.0941089869066238;2.711362675597729;1
9.883907309801746;5.5085832791033065;-1
6.031186425114086;3.6241074617823017;-1
0.5437125398314042;4.091166629572107;1
6.134451875275668;5.073441913384363;-1
6.7510803894212685;4.343902607653634;-1
8.016353652241843;6.723546590503071;-1
1.3771836464258302;5.113254766263004;1
5.04318096214271;3.8086912101362818;-1
-0.9280396057527762;3.278737186948173;1
1.0569582052061623;1.846899175151784;1
-1.933893497475753;2.269790388442533;1
-0.4160237866354112;7.381555109146936;1
1.4446737983222588;2.8211738608453567;1
10.397406879364276;7.406313932530787;-1
-1.5250682810332243;2.354195442288249;1
-0.04826886008694864;1.827037217459965;1
0.7255870139062209;3.6044642836943193;1
9.369605295190333;6.69942872254377;-1
8.721447709344806;7.5037307154549024;-1
0.4479147875564273;3.4055492930703157;1
10.564658140960768;6.106878040684288;-1
8.36760435868003;3.8032686576188652;-1
10.283826868238801;4.192350806924821;-1
9.005804275767508;5.1736476707669965;-1
9.190972869869578;5.069335266964252;-1
-0.5884331867499462;2.6140575838403954;1
-0.11191218332170494;0.9614659383634064;1
7.1699541752444995;4.231646507780661;-1
1.0565535717533;3.029620742990216;1
-0.9143876310234911;1.2660157825698923;1
-0.5176217762487427;3.1872676293553206;1
0.9213398810358218;-0.42005869750003466;1
8.60804523004959;5.096692089020655;-1
4.674732119882236;3.568392890145857;-1
5.610919025458061;4.043218199669208;-1
8.640927395711982;5.105543205043164;-1
8.127547356269519;4.944028102180188;-1
7.850024007562541;8.811432130990363;-1
9.810495438432977;4.8173310402285425;-1
9.741827801779626;6.677133254409835;-1
10.516169397552844;5.428898032813903;-1
8.197473000308596;8.366236636938904;-1
-0.07094761849303266;-0.4727337676452157;1
-2.1807858040414114;5.935050932044043;1
9.246751955306827;3.921404605753654;-1
-2.1568744085648657;-2.2906106110800266;1
0.5143902311753414;4.522561596213259;1
-0.5457588423237918;1.7373356692906676;1
-2.3342837546088764;0.7203001138352785;1
8.617495108577039;5.696178692654866;-1
6.775605590978503;6.671864176971832;-1
-1.7245010275999946;2.8358373147261946;1
11.38371991343081;8.286628209616879;-1
-1.3746596315628854;4.022015663510425;1
-1.063866126907556;1.642015136810309;1
-2.11179981743307;2.338392775536312;1
11.60351723713576;4.4716577161039535;-1
9.317483053691706;6.642037090441265;-1
5.802643516274706;4.058520024250483;-1
-1.5307932916467213;1.2246258590698975;1
0.5475854935644526;2.8524104020253533;1
9.37492535002167;3.252602644313752;-1
-0.2581343226039471;3.090554210683077;1
-1.5593707608985343;2.5555595737127805;1
10.248856189870107;7.899112823517343;-1
-2.060751850409874;0.8714389788054975;1
-1.8147338281337413;2.6942308626110005;1
-2.1647980786719105;2.240881565837216;1
-1.1866291664459216;2.4198080553133603;1
9.959349180769307;5.475126632510903;-1
-2.2627370398330893;4.622246939788028;1
-1.2365082898915452;4.739802026853794;1
8.869943052225398;-0.07951509737297613;-1
-4.804399756510238;2.545409319906044;1
-2.5348860859397915;3.370941979862895;1
9.703125253188263;4.91366772091475;-1
0.4869332206556623;1.7266783877026608;1
0.8361202999299251;2.922256466836212;1
7.767440780602349;5.338969428137592;-1
11.092185069879102;3.572748196050384;-1
8.973215935446579;3.6350037834226745;-1
-2.5771506842266216;2.3536688570852937;1
6.525155309750535;6.894143531430008;-1
10.607377353174764;2.14995356888856;-1
0.4195715625024388;3.8388361419638657;1
8.790156679540907;5.857441527014286;-1
0.4173553731145008;2.7889587205578987;1
7.822029012093669;4.804633101555474;-1
8.128082264011807;6.550653575438548;-1
-3.0667645097310543;1.3706785778803952;1
8.674133230854094;5.855135539702758;-1
6.687250733881493;5.783845203727468;-1
-1.814915348158043;4.133124946334346;1
6.4740753492771015;7.402291448893767;-1
5.699025546532163;8.560330120771171;-1
-2.6789864574213733;2.190093122291444;1
8.702671236049964;5.806151129443954;-1
5.313741387092371;8.454006177056659;-1
0.7361528364201909;0.2551888968532836;1
7.41459238105901;4.297251577103654;-1
4.045767062053153;7.7668248115270435;-1
-0.7128177371301924;3.2845179715272703;1
6.513976499219727;3.5330788674794937;-1
0.0788280463693467;3.6437377980287367;1
6.858321171076608;4.043757020120231;-1
7.016822434573525;2.8868198316663087;-1
5.835081057808328;6.961184652105729;-1
-0.17758399766381994;1.7649728924419383;1
9.715532700498557;5.526754858888061;-1
5.333791322949944;7.898918164001831;-1
6.528216505472276;8.202855916394824;-1
0.4533191591800352;-0.4750862518024306;1
-0.6984974641418413;2.034166175100508;1
7.474220933213688;4.840765950584737;-1
-1.3719604940146648;4.521464561543894;1
6.571544282152367;5.464402682029127;-1
9.934714202533323;6.407150193700866;-1
-4.06915197730147;3.4728349182769036;1
0.2818383018066912;2.325354272694496;1
10.070229355545596;5.149978394548278;-1
7.63643002661049;5.980078168218109;-1
9.53690302511151;7.791650532243754;-1
0.07689668868162969;3.061995299100415;1
10.053241408077497;6.700807506795447;-1
-0.010417473027101163;0.9003298565691789;1
9.672572230318018;6.439441199129018;-1
8.83066171558347;5.407487831632327;-1
7.4746096542310525;4.584233390483281;-1
6.836482387213982;4.533436718436565;-1
-0.16340240481912385;3.472368241833368;1
-0.0759273227950652;4.2976001751936606;1
7.267398917907853;7.173653802530314;-1
0.12621500111264727;-0.16033404549405272;1
5.432132052438703;7.007834373773048;-1
7.823101804306242;4.905081993044521;-1
-1.590755756577415;0.8062331783500034;1
-0.5788439543532343;4.011072917432764;1
9.915036949305595;7.248451641861958;-1
0.24954700191221635;1.1372356963345165;1
9.438367052966266;4.477922087569412;-1
9.037709549163072;8.952543226905611;-1
6.9411646186560265;5.764397832296656;-1
6.370119279432171;5.107394586501771;-1
-2.6474737592076787;2.503644209365678;1
-0.6855393274409457;-1.4954542759292877;1
6.5156920309310316;6.3699259500696614;-1
-2.024010156785066;2.6772143436484837;1
5.397665493071137;4.020985233344558;-1
0.058232509923137325;0.0019422094687118199;1
8.741187696044744;6.7686600379670505;-1
9.346887883839324;4.106752467015411;-1
-2.7398444773196413;0.017536431411977027;1
8.297235129822308;7.183440591831912;-1
0.17173343503660776;2.0054620427205534;1
0.4700951468856887;4.128891690684377;1
8.484904158404218;2.331317598885479;-1
0.7252093626830038;3.2481185663530616;1
6.4397434795099375;3.5899474757951135;-1
-2.5277557209897608;1.3689052511879838;1
6.029703475923988;5.866582811506394;-1
6.042464968322252;6.032174254663168;-1
-0.13246363154926022;0.6288633396944021;1
5.79021241143367;6.849703450360372;-1
-3.3287338680907896;1.012590449048238;1
-0.4158954086751836;1.4337818484940141;1
0.5978940822129393;1.5316142451220116;1
1.2519172074055214;3.9865320034127554;1
8.123982807142513;5.077167577342622;-1
8.417983564132193;1.7488955817200922;-1
-0.17027251613162994;2.1311939267886646;1
6.765696348218646;4.493665830227595;-1
8.565163386355422;6.104562755759408;-1
-1.9442273194859332;3.4058462976104984;1
5.207807938962014;4.203022492702157;-1
7.306019410115487;4.919044984030214;-1
9.575657896963678;5.6487954183673965;-1
-0.206420606347262;0.6925990703428693;1
-4.831269357151578;1.8035792608272647;1
8.618445107452192;3.6068743157262233;-1
7.539423351726178;4.365237513140461;-1
1.0334913002762018;4.274101740445793;1
10.362546181164793;4.494397947296862;-1
1.221700663530168;3.987543351523014;1
7.734569996299607;5.165456888920165;-1
7.2204844163818915;4.693898460717887;-1
9.222916792231842;5.2749854521026975;-1
7.919017110134336;3.8799536298644592;-1
8.141506927794532;2.9243727513700737;-1
1.923727776686598;3.640203875771568;1
-0.7346416181633071;5.178731763598267;1
7.366029415485497;6.9821025755914405;-1
-1.2991284764583613;1.5092070245466085;1
5.759659937156337;1.783040679576586;-1
-3.6275266175347936;1.2481168668688465;1
-2.3085119755607217;4.135240430643013;1
8.200105318652906;3.675677737209488;-1
-1.8376436516127477;2.0960591892103846;1
0.9603038206288927;3.036955995802576;1
-1.2136725005568252;4.410113704987918;1
0.1160703394799968;0.2509024642769604;1
7.310476007068566;5.536870048068884;-1
7.064833596015035;5.8840804267585805;-1
-0.4946339521655049;3.1753942752619797;1
-0.4433726026252639;1.890960785571081;1
9.04910690569086;5.134779259097812;-1
8.659780359116837;5.79067404293424;-1
-0.4752433350688828;1.2511411947615163;1
8.586882829927767;6.881663316093836;-1
7.3611717535045615;3.068961258864864;-1
-2.01501594388201;3.826052362143547;1
-1.9383018685090752;3.3829902473857034;1
-1.2127640643657631;0.4908735920828713;1
8.288718409908535;5.8675439374776746;-1
-2.5208323340817684;3.5225825594404685;1
7.923990647347324;4.221213289001737;-1
7.811874855298562;5.993712959160017;-1
8.809047640765929;4.358589754576312;-1
7.833005274558908;5.456295328316579;-1
7.312004896279531;3.2612936542571096;-1
7.836688519165432;5.818160912115776;-1
7.662124884728064;6.838318062414937;-1
-0.5733162546738138;3.3217318289951923;1
0.4030737958634327;0.08844156246448964;1
-2.195212042804294;1.7263945771009552;1
-0.08052644345581939;4.493612321974538;1
-1.0607011787335692;3.3794418191415594;1
6.84182091450755;7.713967167478657;-1
8.931321135282909;4.722568804584767;-1
8.96717423142318;6.3491784862631055;-1
1.080524182123506;1.01047409538165;1
9.73073143944918;6.151692131131682;-1
-2.611057815706915;4.921862507369808;1
-0.8315881335569648;2.989623559935708;1
0.2418133766038533;1.5576638147519306;1
8.29543554391029;7.4637609107365135;-1
-0.5093778186804248;3.1491321616816337;1
-0.035344282004774914;1.3804093140845055;1
-1.6766772302435888;2.164605060139886;1
7.3767424028083255;1.6833050399392582;-1
9.737546674406742;7.126798720569205;-1
6.174150447223543;5.589606241064555;-1
9.368089242050637;4.1743240675087625;-1
9.142693768031759;4.39012661874977;-1
8.106586362999732;4.307532778622808;-1
6.58248618976297;3.1972100222770448;-1
8.229878506149005;3.987268281828388;-1
0.13151179673516333;2.702558320710968;1
9.083301931453589;5.403156250750697;-1
-1.347111765817354;2.847641116683891;1
-0.9238739438307796;2.538346945176293;1
-1.2131332456676989;3.0778220411106214;1
7.799503641742644;5.116898565192682;-1
7.144520807226626;3.0935856462170315;-1
-0.23710046613902255;1.7958188892417466;1
-0.3893931688464513;2.614516373074328;1
7.147806648614043;7.079006239503817;-1
-1.818385759669369;3.9107239889358754;1
7.01807921049772;7.745818128650821;-1
-1.0241255368566795;0.8871742408707604;1
6.236938570375487;5.226250917877863;-1
8.51880685751173;7.424494610940707;-1
8.7988328545355;5.378219731240161;-1
-0.6570222289683452;2.474898584539492;1
-1.972882395314433;2.0699121321581417;1
8.511985176918445;7.058864778750582;-1
0.4928009827968305;1.825678309148968;1
7.683711645605188;5.09324308436342;-1
-0.3687087629841687;3.759416637709685;1
5.3182411553965085;5.7684615044146;-1
-1.7020256302597252;2.879778156199861;1
9.392821764767383;7.127095517866322;-1
9.217296607414834;4.342379698752641;-1
8.652589297130863;5.754284866028378;-1
-1.1380566422957057;0.03558311366403988;1
2.4432650433017167;1.788649813439423;1
8.491964060731044;7.246000474325782;-1
0.3973962817200518;5.910328470263394;1
8.727471444422607;7.530178731675093;-1
-0.6584326383741923;1.8087211174821816;1
6.300442251850478;6.536705055926007;-1
-0.582662235799438;1.4813429563052998;1
-1.500154735562191;2.8487382449843635;1
-3.3330799637691504;3.2585950298989506;1
7.890241682329588;4.424399260082197;-1
-2.0197685874804137;2.731765358595788;1
5.497147243579995;3.651354074649284;-1
5.7113819563565675;5.100912976507424;-1
1.0454111628895981;2.8682500559103343;1
0.8237297821588763;6.244269614894693;1
-0.6466702480762667;0.2743866312076495;1
10.186506567085255;1.6350081984768248;-1
7.301523437932402;5.090704634991484;-1
-2.267862280902569;3.851610159553773;1
6.675442093682122;7.478148173864972;-1
-0.966402393075561;3.2588045753000943;1
-2.734212606000831;1.8712765742366655;1
8.765790007106578;5.99672722475361;-1
-1.116524554371216;1.3755221821642396;1
0.8556783044476397;1.8922275763104035;1
8.167192835129674;3.3753151495158416;-1
-2.221064459783279;0.7564740063454769;1
7.185532215995452;8.701366131556133;-1
8.942753203641685;4.84948456180497;-1
7.818733977091508;6.496636883448473;-1
-0.016542284110729555;2.84216169998208;1
7.2169691538547065;8.51861321208734;-1
7.06727078389741;6.102148478764237;-1
2.2640138615049517;5.306502262223832;1
11.879137288894182;5.476097388367755;-1
-0.8929070866099602;1.537156115557451;1
7.136401980680575;4.624294351934704;-1
-1.596865144144305;1.7522793172785365;1
-0.2644016643742925;3.045512108863295;1
9.719609284582269;4.7789075818626126;-1
-1.6094814711600782;1.5326456226259504;1
9.219975756745468;3.927618332303065;-1
8.841291760182777;2.6319435333991006;-1
-1.7919105004185958;3.976669918232332;1
9.130489187714026;4.9243194774525705;-1
-0.15532823981568988;3.279901337658435;1
6.372597961572099;2.034218654040193;-1
9.702579397387268;6.469828789976942;-1
-1.579411754786506;3.40488445110737;1
8.237640474056779;8.271550021440888;-1
-1.6720001555163462;1.1903968135259395;1
8.815243484966777;8.669433137352305;-1
0.8404471474138027;2.4365691543038657;1
-2.417727586540747;3.218246241967276;1
5.9007400504195004;7.417340765144808;-1
7.681361019955724;4.735808349913036;-1
8.383464326184464;5.469703891465123;-1
1.7045845570238418;0.31427475273247385;1
7.96605517322536;6.042202649837849;-1
9.386180383466645;5.520040668750033;-1
5.458498396244218;6.048569090554551;-1
-1.6204923395551287;3.5402043012097413;1
8.14721176887426;5.882386761538853;-1
10.769156904151664;6.664762631818949;-1
-0.3261346891577821;0.4477067831541137;1
7.743149846406259;4.489369528011265;-1
8.452212715924157;3.6252017703174286;-1
-2.461620872562189;1.7848829006565254;1
1.2746625490505237;5.145295701708077;1
8.226421566435429;2.5429961290412706;-1
8.513534031595773;4.1520076007507845;-1
8.73538754827138;4.76124808617942;-1
-2.3057042737822537;2.261918502573109;1
-2.1183075926781503;0.7309153089156186;1
2.171565998635028;4.266731642849502;1
10.274041984256199;6.269904283201402;-1
7.032888367336667;4.796191219577903;-1
8.723137947404876;6.918493687630395;-1
7.8468713462105635;4.00001531929999;-1
6.824642904771286;3.736151142868304;-1
-0.3813039979431656;3.421021847236616;1
-0.34995937974975755;5.679307001288827;1
-0.7743780915115264;-0.21972251073088334;1
-0.024616004348580245;3.1405661540551533;1
1.7889565734291681;1.8628164934740818;1
8.3666380667614;5.975382521601062;-1
7.386538078865059;5.915455678631602;-1
8.931377160068486;6.453656978925585;-1
8.200073045663204;6.072451703664288;-1
-0.9614580327184404;-0.7995424012023085;1
-2.525010668752692;1.4217447120660491;1
-1.69091367875383;-1.2306750186589863;1
-1.5354819280833012;3.968664621903141;1
0.7147166457785727;1.4991708361435023;1
6.278560474234595;6.306406711872464;-1
7.385816956005117;6.008825947420823;-1
8.341057762763691;6.171960921340959;-1
8.243341642536544;9.00552488646138;-1
-1.6048472625614134;1.4993161270311082;1
-1.181027727846969;2.3017895095535126;1
6.230115728134019;3.4145850713768846;-1
-1.6218433021171483;2.2443451245368933;1
9.564544493615012;6.7778880325312105;-1
8.067999703744078;4.0336275956609455;-1
0.972547347059694;-1.363283726840078;1
-2.302002515475726;2.1952847362601746;1
-0.5308336570750827;1.2414423903113432;1
5.903191363013248;3.413088202264621;-1
10.791026766348429;5.847819231232322;-1
0.4512831801708206;1.8416930288794742;1
9.142263177646585;5.913433412417014;-1
8.942339220299393;5.261103770063139;-1
5.759586835646148;6.015392690857227;-1
1.1747796823564376;3.4818106087569936;1
0.13012949856147604;1.523942874215116;1
-1.8453424863959045;0.14144436611990674;1
-2.3040212169378806;2.502356498614821;1
5.1151601398682685;4.798690583879178;-1
-1.3524839690347472;0.4663249445692834;1
7.1666323871484625;6.169866047447821;-1
-0.9658036112856964;0.2364522996051903;1
-0.3305898777843973;-0.4357107569902041;1
0.08122073600374735;1.9734299162531104;1
-1.2576576219376276;1.5405621102030729;1
-0.29550167173838393;-0.27374048480426794;1
9.303733825878584;4.987634911991097;-1
-0.7375271397996309;1.4557012343060023;1
5.434779353833116;5.511866464281408;-1
10.63043299938513;5.944771398339999;-1
-2.680640548976404;3.185314298572869;1
9.043283314526992;5.920454469967409;-1
7.1790273492149455;5.833603505648591;-1
0.7333313943661015;4.72202562465502;1
-2.8866285702998455;2.354274615372113;1
-2.6515380997169253;1.761385181205801;1
10.9929385577879;5.248143792114119;-1
9.339985471514767;6.6184725506666915;-1
-1.4320563472875918;3.649236244080526;1
-1.982585082781802;4.197095375912525;1
0.018827358149492438;0.7634509663809519;1
8.439117123652489;4.746043735958116;-1
7.848932189103289;6.54492943243432;-1
8.320520948559812;5.295921893969301;-1
5.6171163630711245;4.328216714605436;-1
-1.4538012759886512;5.816465760705317;1
-0.4247345259852733;1.3755512795886573;1
-0.6165670322646861;1.1550904572833012;1
6.72417813529642;3.7865726617429902;-1
0.13005357806075254;1.5244535371895491;1
-0.18309115012786206;3.392893912751311;1
9.059744977976592;2.9865438316895183;-1
-1.127443301848447;0.4799731704161237;1
7.741720741655989;3.74916426343861;-1
-2.1950370509586787;2.272350268850676;1
9.313460046981398;5.541648032172693;-1
-0.2523443819770854;3.726730440928568;1
7.867244330869534;5.322345290521096;-1
-0.5556687511575901;2.859500010337733;1
-1.81493597064554;1.9473546731721312;1
1.6362556026030963;2.0892064561128567;1
7.739736637397066;6.383955288077398;-1
8.970215275594636;6.399121792825573;-1
11.209931534321058;5.166334646582083;-1
8.303343223174096;6.262258806357156;-1
-0.4772965173707102;2.5316752055191185;1
0.4274293462340615;3.5136728685018035;1
9.047713504353037;6.089259427784606;-1
0.32375828687233543;1.4824926396991966;1
-2.1114973657246203;4.4352093785155375;1
-1.2680749132472815;1.9795240969082304;1
-2.771117593772136;6.635643051145194;1
9.462493890819974;7.095382047750786;-1
8.991620203616677;6.847158807549343;-1
9.093961247155304;4.166328914127013;-1
1.012230511813365;3.810624649673175;1
10.006333786180571;2.8815609035782797;-1
1.5005402724046708;3.8220824215389504;1
1.1994359238379158;-0.7263185392729175;1
-1.757296536781429;2.5335536719023044;1
8.521144903398719;5.276072010449365;-1
6.166611699488176;6.235295219151785;-1
6.211725700983068;5.411421403496812;-1
8.912591841289618;4.4950108032058855;-1
9.759542111094657;6.515914061792985;-1
-4.727142560468821;-0.5315560582870642;1
-1.031165367717232;4.459726746292897;1
-0.8470454241555944;2.9279620667324924;1
-1.8580852562220311;4.971077621202454;1
-0.016882855742470726;3.8083428151683534;1
9.371802216608085;5.684699529127643;-1
-1.4235988860538824;3.6694538575016646;1
2.65007371566224;1.3509114676927054;1
-1.5990497724746258;3.1797393011297963;1
7.6325505589737555;6.350759488860329;-1
6.595201704312072;5.99873463691554;-1
8.850681058533652;4.2554189002906515;-1
5.866204243003737;4.990430049912418;-1
4.6020999196925985;4.179190693025916;-1
6.757967879981238;5.272264074080055;-1
-1.2470322936359728;3.0781878522030883;1
